epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.7440869212150574,graphsage,full,hypercube_n6_run1_train,hypercube_n6_run1_test,0.296875,0.296875,1.0,0.45783132530120485,0.2535809677665526,0.21420790497213602,0.6105263157894736,0.296875,0.296875,1.0,0.45783132530120485,0.2535809677665526,0.21420790497213602,0.6105263157894736,0.0,0.0,0.0
5,0.6732060313224792,graphsage,full,hypercube_n6_run1_train,hypercube_n6_run1_test,0.703125,0.0,0.0,0.0,0.21880634713022978,0.14964906116947532,1.0,0.703125,0.0,0.0,0.0,0.21880634713022978,0.14964906116947532,1.0,0.0,0.0,0.0
10,0.5916028618812561,graphsage,full,hypercube_n6_run1_train,hypercube_n6_run1_test,0.703125,0.0,0.0,0.0,0.18468891772723578,0.16403540959581733,0.9894736842105264,0.890625,1.0,0.631578947368421,0.7469990035507277,0.11623913895074325,0.1591511067007914,0.9894736842105264,0.980952380952381,1.0,0.0
15,0.5322404503822327,graphsage,full,hypercube_n6_run1_train,hypercube_n6_run1_test,0.703125,0.0,0.0,0.0,0.16632542086677593,0.30632083751261235,0.9894736842105264,0.8125,1.0,0.3684210526315789,0.5384615384615384,0.11938771674802229,0.2346930938772857,0.9894736842105264,1.0,1.0,0.0
20,0.46171456575393677,graphsage,full,hypercube_n6_run1_train,hypercube_n6_run1_test,0.703125,0.0,0.0,0.0,0.1304635653400632,0.3074584764428437,0.9894736842105264,0.9375,1.0,0.7894736842105263,0.8692403323954722,0.05106037321708941,0.16458344720347812,0.9894736842105264,0.9166666666666666,1.0,0.0
