epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.7007030163492475,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.21677637385749646,0.13438843477051704,0.9815789473684211,0.703125,0.0,0.0,0.0,0.21677637385749646,0.13438843477051704,0.9815789473684211,0.0,0.0,0.0
5,0.24144521355628967,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.9603125,0.9115760777805971,0.9689473684210526,0.9362929637414067,0.03439108096486009,0.10393508829140047,0.9673684210526315,0.99046875,0.9728265921721299,0.9978947368421052,0.9846774360728147,0.01596574800665811,0.06676502307133599,0.9847368421052632,0.21834593184593185,0.8546666666666668,0.025333333333333336
10,0.028555411180215224,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.99203125,0.9860707830181513,0.9878947368421052,0.9866064179684204,0.006961103298203265,0.009499374264444534,0.99,0.9946875,0.9863481430849851,0.9968421052631578,0.9913008819523581,0.004558878534125191,0.005561747557227378,0.9968421052631578,0.026785714285714284,0.14,0.01
15,0.016288017321910177,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.991875,0.9842399559504823,0.9894736842105263,0.9864471415723021,0.006379640515911225,0.009188173650426705,0.9931578947368422,0.99484375,0.9868957621326041,0.9968421052631578,0.991570112721589,0.0041829537950051135,0.005719675966246725,0.9968421052631578,0.026428571428571426,0.15,0.0
20,0.012950725321258818,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.99421875,0.9866710336447179,0.9947368421052631,0.9904370748253932,0.004337351924550193,0.0075833868684407335,0.993684210526316,0.9959375,0.9902052859421279,0.9968421052631578,0.9933137024651788,0.0027429616700439603,0.004702102852547024,0.9984210526315789,0.01986111111111111,0.115,0.015
25,0.010480413479464394,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.995,0.9894820384294067,0.9942105263157895,0.9916684721158405,0.003657650962086127,0.0061564328042121854,0.995263157894737,0.99640625,0.9920689223057643,0.9963157894736842,0.9940315497683919,0.0023145746538706055,0.0040046847834720395,0.9984210526315789,0.01718253968253968,0.09,0.02
30,0.00861339337591614,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.9959375,0.9925609857978279,0.9942105263157895,0.9932058394426817,0.0029228123073833756,0.005259086587068304,0.9963157894736842,0.9975,0.9954736842105264,0.9963157894736842,0.9958007805376227,0.0019141755338798459,0.0034582688646572486,0.9984210526315789,0.01875,0.1,0.02
35,0.006624903130744185,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.99578125,0.9920346700083542,0.9942105263157895,0.9929497939234783,0.0026907641439845374,0.004779800219060091,0.9968421052631578,0.9975,0.9950213032581453,0.9968421052631578,0.9958274610643032,0.0018949272085864288,0.0033947367087852494,0.9984210526315789,0.02200396825396825,0.115,0.025
40,0.006699226863150086,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.99609375,0.9930902255639097,0.9942105263157895,0.9934764744501589,0.0025129447642276825,0.004318165058117766,0.9968421052631578,0.998125,0.9969736842105263,0.9968421052631578,0.9968402815771236,0.0017229038222507597,0.0031271972780971017,0.9984210526315789,0.019682539682539683,0.11,0.01
45,0.00501432698885245,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.9965625,0.9940902255639097,0.9947368421052633,0.9942595652332495,0.0023007703757451235,0.004228481768719651,0.9968421052631578,0.99828125,0.9974736842105263,0.9968421052631578,0.9970966918335341,0.0015968510222378104,0.002983466314089732,0.9984210526315789,0.021726190476190475,0.09666666666666666,0.023333333333333334
50,0.005246469318600637,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.99765625,0.9965213032581454,0.9957894736842106,0.9960561512929934,0.001892197528205563,0.0038136680905411628,0.9968421052631578,0.9984375,0.9984736842105264,0.9963157894736842,0.9973392420760843,0.0013785106688155033,0.002718500209049765,0.9984210526315789,0.014503968253968253,0.07,0.03
55,0.005224571987387857,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.99671875,0.9969394319131161,0.9921052631578948,0.9944071743808586,0.0026431546093630713,0.004426206217560084,0.9963157894736842,0.99828125,0.9979736842105262,0.9963157894736842,0.997082831819674,0.0015277158327436154,0.0027597392556622624,0.9984210526315789,0.021686507936507934,0.095,0.025
60,0.005235660093603656,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.99734375,0.9964949874686717,0.9947368421052633,0.9955159754896595,0.002094884974334611,0.003581943357034595,0.9973684210526315,0.99828125,0.9979736842105262,0.9963157894736842,0.997082831819674,0.0014319100992948486,0.002706619363912907,0.9989473684210526,0.018293650793650792,0.075,0.035
