epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.626664229801723,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.7001953125,0.0,0.0,0.0,0.18470473719102715,0.026407394740963354,1.0,0.80078125,1.0,0.3355048859934855,0.5024390243902437,0.14560493295066462,0.08911561571090715,1.0,1.0,1.0,0.0
5,0.04870622099510261,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.99998046875,0.9999350649350649,1.0,0.9999674796747968,0.0002795606213545689,0.008075393146096132,1.0,1.0,1.0,1.0,1.0,0.00011649961071804201,0.005895939524838014,1.0,0.0001923076923076923,0.02,0.0
10,0.0011144377390987106,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,3.956097811921288e-07,1.6443991122725563e-05,1.0,1.0,1.0,1.0,1.0,1.6464416088625386e-10,4.605440573079265e-06,1.0,0.0,0.0,0.0
15,0.000383644354380002,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,1.3375586773045548e-07,9.07361048267014e-06,1.0,1.0,1.0,1.0,1.0,1.0612777199215011e-10,3.6883710003526897e-06,1.0,0.0,0.0,0.0
20,0.00033005213845171966,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,2.3699147449274642e-07,7.88201224597358e-06,1.0,1.0,1.0,1.0,1.0,7.284105976180909e-11,3.0420525371676394e-06,1.0,0.0,0.0,0.0
25,0.00015794608849059192,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,5.053174720504771e-07,8.201347360542976e-06,1.0,1.0,1.0,1.0,1.0,5.773789062801618e-11,2.6633220203530702e-06,1.0,0.0,0.0,0.0
30,0.00018581910392510639,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,2.607088933698416e-08,3.878348687987577e-06,1.0,1.0,1.0,1.0,1.0,2.362931968482193e-11,1.7474657570929697e-06,1.0,0.0,0.0,0.0
35,0.00018311412895855028,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,4.778633175852009e-08,3.86296006844247e-06,1.0,1.0,1.0,1.0,1.0,2.2323303249081208e-11,1.6725981915349106e-06,1.0,0.0,0.0,0.0
40,0.00017007365490176847,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,4.585723437175059e-08,3.5500951867412934e-06,1.0,1.0,1.0,1.0,1.0,1.886061961042277e-11,1.5263933805749607e-06,1.0,0.0,0.0,0.0
45,8.669869410888558e-05,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,1.5815510474382313e-07,4.262465512467213e-06,1.0,1.0,1.0,1.0,1.0,1.8569258155606356e-11,1.486790966784326e-06,1.0,0.0,0.0,0.0
50,9.376817563731623e-05,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,2.72750919224666e-08,2.6200750224894554e-06,1.0,1.0,1.0,1.0,1.0,1.0002182781146377e-11,1.1026233792895792e-06,1.0,0.0,0.0,0.0
55,7.632233531954366e-05,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,4.690806727928849e-09,1.9064635080764221e-06,1.0,1.0,1.0,1.0,1.0,6.571210303190068e-12,9.000750922171366e-07,1.0,0.0,0.0,0.0
60,8.130427730585714e-05,graphsage,match,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,1.0,1.0,1.0,1.0,3.713835541330506e-08,2.498347558785695e-06,1.0,1.0,1.0,1.0,1.0,8.61264068544153e-12,9.849728102290321e-07,1.0,0.0,0.0,0.0
