epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.6611022268022809,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.7001953125,0.0,0.0,0.0,0.19532967962499434,0.048027916795690545,0.9987947882736156,0.80078125,1.0,0.3355048859934855,0.5024390243902437,0.15679086666308586,0.11028760340006556,0.9987947882736156,1.0,1.0,0.0
5,0.1649830596787589,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.995263671875,0.993303152968908,0.9910097719869707,0.9920281693514855,0.01258886079421665,0.06562192177816314,0.9981107491856676,0.99998046875,0.9999350649350649,1.0,0.9999674796747968,0.007022582648382384,0.04771999720032606,0.9999348534201954,0.0410742926370258,0.9,0.0
10,0.004642599095989551,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.9998046875,0.9997402597402598,0.9996091205211727,0.9996739468901262,0.00015849438895506273,0.00041669266655526706,1.0,1.0,1.0,1.0,1.0,1.3325429473449755e-08,2.627766275361751e-05,1.0,0.0019288015824927346,0.16,0.0
15,0.002673064175594066,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.99990234375,0.9998376623376624,0.9998371335504886,0.9998370798073205,7.760807454867758e-05,0.0002167285529097021,1.0,1.0,1.0,1.0,1.0,2.099985615938002e-09,1.5852911424902598e-05,1.0,0.0009690067214339058,0.09,0.0
20,0.001590297623936619,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.9999609375,0.9999675324675324,0.9999022801302931,0.999934800196289,4.157526809480186e-05,0.00015260613950953084,1.0,1.0,1.0,1.0,1.0,3.014913503316077e-09,1.8791088829044208e-05,1.0,0.00038834951456310677,0.04,0.0
25,0.0014654882169062538,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.9999609375,0.9999675324675324,0.9999022801302931,0.999934800196289,2.7862319353791328e-05,0.0001052549648346749,1.0,1.0,1.0,1.0,1.0,2.3621046626849956e-09,1.3032463386699051e-05,1.0,0.0003864824495892457,0.04,0.0
30,0.0010219740381996547,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,2.2090446788464946e-05,8.547947351700969e-05,1.0,1.0,1.0,1.0,1.0,1.2475225696899822e-06,1.443039176957413e-05,1.0,0.00019417475728155338,0.02,0.0
35,0.0007564998751539471,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.9441788424196775e-05,7.15790576555384e-05,1.0,1.0,1.0,1.0,1.0,5.881346224384636e-07,1.035254308639634e-05,1.0,0.00019417475728155338,0.02,0.0
40,0.0006371028575813398,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,2.3695059796373205e-05,7.655288557152778e-05,1.0,1.0,1.0,1.0,1.0,1.2189462420910385e-07,8.955508293726572e-06,1.0,0.00029126213592233006,0.03,0.0
45,0.0005842980733307611,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,1.905161316806374e-05,6.123757287891278e-05,1.0,1.0,1.0,1.0,1.0,2.05152640073678e-07,7.200988651974573e-06,1.0,0.00029032860343539954,0.03,0.0
50,0.0004872100710469697,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,1.3337951871830007e-05,5.094886946894435e-05,1.0,1.0,1.0,1.0,1.0,2.4198218303073293e-07,6.767965329372498e-06,1.0,9.708737864077669e-05,0.01,0.0
55,0.00031559396977952147,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.48001825989966e-05,4.646224833057e-05,1.0,1.0,1.0,1.0,1.0,1.885954660648156e-07,5.5469373785647305e-06,1.0,0.00019324122479462286,0.02,0.0
60,0.00043405055683771413,graphsage,full,kary_n5_k4_run1_train,kary_n5_k4_run1_test,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,1.2394576673858922e-05,4.301306591558012e-05,1.0,1.0,1.0,1.0,1.0,1.7152266810077101e-07,4.670544975351596e-06,1.0,9.708737864077669e-05,0.01,0.0
