epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.7191946847098214,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.778115234375,0.97,0.2599022801302932,0.34717281832948765,0.21403983901232412,0.2351619582704734,0.9973941368078175,0.778115234375,0.97,0.2599022801302932,0.34717281832948765,0.21403983901232412,0.2351619582704734,0.9973941368078175,0.0,0.0,0.0
5,0.1445681495325906,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.994189453125,0.9878971320683542,0.9929641693811075,0.9903048217855528,0.009306173503245127,0.04497233196308116,0.9961237785016286,0.999912109375,0.9997077922077922,1.0,0.9998536585365854,0.0021343925374762867,0.025564714610121452,0.9997068403908794,0.05034117177165798,0.95,0.0
10,0.00869360359917794,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.999326171875,0.9990270186010041,0.9987296416938111,0.9988748516439712,0.00052157853733705,0.001133612860205435,0.9993811074918565,0.999990234375,0.9999675324675324,1.0,0.9999837398373984,6.750523643486754e-06,7.036719768202072e-05,1.0,0.006545509415174189,0.38,0.0
15,0.004777958982491067,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.9995703125,0.9997723035517632,0.9987947882736157,0.9992812547259772,0.0003690661986786682,0.0007439146509496794,0.9994462540716611,1.0,1.0,1.0,1.0,2.9881883766640567e-06,5.474075219715801e-05,1.0,0.004231969486823856,0.25,0.0
20,0.0039292267590229,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.999599609375,0.9998047710842307,0.9988599348534203,0.9993304089205084,0.0003479336846181982,0.0006743356509625889,0.9994462540716611,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,4.898360088045384e-06,4.0837077070889786e-05,1.0,0.004044258330666097,0.24,0.01
25,0.004257908456825784,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.999638671875,0.9997719841989848,0.9990228013029315,0.9993961431479818,0.000319823589222835,0.0006015735279058849,0.9995114006514657,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,4.248649236565301e-06,2.6418093010446652e-05,1.0,0.0036716366158113726,0.23,0.01
30,0.0031639667826571633,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.999619140625,0.9997719841989848,0.998957654723127,0.9993635167205756,0.00031711212846368244,0.000574029800596276,0.9994788273615635,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,5.771152653539381e-06,2.2236846759883868e-05,1.0,0.003867678438066787,0.25,0.01
35,0.0022746769578329156,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.9996484375,0.9996745822996062,0.9991530944625407,0.9994128291950217,0.00029410538660726266,0.0005286629615171138,0.9994788273615635,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,4.410252116234063e-06,1.9524079533386934e-05,1.0,0.003567239501659725,0.24,0.01
40,0.0026701368458036867,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.99966796875,0.9996747945057008,0.9992182410423454,0.9994455086735294,0.000291259061904389,0.0005087636883824855,0.9994788273615635,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,4.567437395178066e-06,1.7499808130495563e-05,1.0,0.0033841436697271098,0.24,0.01
45,0.002221015851578808,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.999658203125,0.9997071562807335,0.9991530944625407,0.9994291424951274,0.00028387553607709076,0.0004951434752168818,0.9995114006514657,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,3.992979438693875e-06,1.5592242798388626e-05,1.0,0.003484929615173249,0.24,0.01
50,0.002324506257926779,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.999677734375,0.9996747945057008,0.9992508143322476,0.9994619285095443,0.00027443424125969993,0.0004831759412916614,0.9995765472312703,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,4.6668062415023685e-06,1.4950769146675872e-05,1.0,0.003298170276325616,0.25,0.01
55,0.0019511495151423983,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.99966796875,0.9997072620381684,0.999185667752443,0.9994455089335839,0.00028958080025831497,0.0004983926640905543,0.9995439739413681,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,5.477574967855783e-06,1.4362019893829235e-05,1.0,0.003387807176642128,0.25,0.01
60,0.0019446551658412708,graphsage,dispersion,hypercube_n10_run1_train,hypercube_n10_run1_test,0.99966796875,0.9996423269732333,0.9992508143322476,0.9994456150357869,0.00027857395234934853,0.0005076192605235131,0.9995439739413681,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,3.136223402755477e-06,1.1790167420886991e-05,1.0,0.0033924570575056007,0.25,0.01
