epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.5937132665089199,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.7001953125,0.0,0.0,0.0,0.1759954530002891,0.3561006004590308,0.9969706840390878,0.80078125,1.0,0.3355048859934855,0.5024390243902437,0.13227190177957418,0.28979127951228295,0.9969706840390878,1.0,1.0,0.0
5,0.10663279624921936,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.999169921875,0.9992518643029433,0.9979804560260586,0.9986103020210599,0.0034903624448642256,0.03276587250948751,0.9995765472312703,1.0,1.0,1.0,1.0,0.001964958200163396,0.025016350067777315,1.0,0.007910615541407094,0.41,0.0
10,0.0043390728533267975,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.99974609375,0.9997073684868282,0.9994462540716611,0.9995762277141802,0.00020166008639504063,0.0003728608929900325,0.9997394136807817,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,3.0156876072626503e-06,1.944005668138718e-05,1.0,0.0024160526992089548,0.21,0.0
15,0.0022710912162438035,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.9998046875,0.9998372386166983,0.9995114006514657,0.999673841480837,0.00016222401522525748,0.00029954830827088886,0.9998045602605862,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,3.466090635565927e-06,2.5282377732185655e-05,1.0,0.001837191934279313,0.14,0.0
20,0.0011528018117782526,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.999853515625,0.9998698119066006,0.9996416938110749,0.9997554077230045,0.00012015666918433362,0.00022059848769620733,0.9998045602605862,1.0,1.0,1.0,1.0,1.0151935720259599e-06,1.970714855401683e-05,1.0,0.001449811515345496,0.11,0.0
25,0.0011626919606767064,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.999873046875,0.9999023851965028,0.9996742671009773,0.9997879810129068,0.00011246135208211068,0.00018954676027411045,0.9998045602605862,1.0,1.0,1.0,1.0,1.613550725810142e-06,1.62124866595338e-05,1.0,0.0012584195739535542,0.1,0.0
30,0.000666011286999232,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.999892578125,0.9999023851965028,0.9997394136807819,0.999820607440313,9.82165399984514e-05,0.00016809064970926225,0.9998371335504885,1.0,1.0,1.0,1.0,1.759012173279571e-06,1.1970864960780918e-05,1.0,0.001067027632561613,0.08,0.0
35,0.0005702801562230368,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.999892578125,0.9999023851965028,0.9997394136807819,0.999820607440313,9.108206874530568e-05,0.0001541134950742696,0.9998371335504885,1.0,1.0,1.0,1.0,1.7005059542111383e-06,1.0307846658176915e-05,1.0,0.001067027632561613,0.08,0.0
40,0.0003912285007702719,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.9998828125,0.9999348527289703,0.9996742671009773,0.9998042411755086,8.964016889349752e-05,0.00015344305873882082,0.9998371335504885,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,3.7166560549315422e-06,1.1454663409157887e-05,1.0,0.0010660941000746826,0.09,0.0
45,0.00044365796825981567,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.999892578125,0.9999348527289703,0.9997068403908795,0.9998205543892115,8.235706030704649e-05,0.00013179453516142022,0.9998697068403908,1.0,1.0,1.0,1.0,2.0970988659840653e-06,7.4922855805550285e-06,1.0,0.001067027632561613,0.08,0.0
50,0.0006269640954477447,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.99990234375,0.9999348527289703,0.9997394136807819,0.9998368676029146,7.807112981642584e-05,0.00012508305407198382,0.9998697068403908,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,3.9088439345331845e-06,8.686581122162931e-06,1.0,0.0008728528752800596,0.07,0.0
55,0.0002870455095294996,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.99990234375,0.9999348527289703,0.9997394136807819,0.9998368676029146,7.824478228819094e-05,0.00012284557925356732,0.9998697068403908,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,2.8022079013629555e-06,7.396951848832049e-06,1.0,0.0008728528752800596,0.07,0.0
60,0.00044807752679584416,graphsage,mismatch,hypercube_n10_run3_train,hypercube_n10_run3_test,0.999912109375,0.9999348527289703,0.999771986970684,0.9998531808166178,7.134061028399405e-05,0.00011379291556890641,0.9999022801302931,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,2.6368459115157563e-06,6.666738370561144e-06,1.0,0.0007748319641523525,0.06,0.0
