epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.6356781210218158,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.7001953125,0.0,0.0,0.0,0.19169805152073668,0.3923050511762267,1.0,0.80078125,1.0,0.3355048859934855,0.5024390243902437,0.14510977598964414,0.32385193712398175,1.0,1.0,1.0,0.0
5,0.19488894087927683,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.99859375,1.0,0.9953094462540716,0.99762063101415,0.02500969898510401,0.09280815803190762,1.0,1.0,1.0,1.0,1.0,0.02057878564755422,0.07835806223525506,1.0,0.011329838383053858,0.27,0.0
10,0.002179786579550377,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.7190596777021825e-05,7.948069396261668e-05,1.0,1.0,1.0,1.0,1.0,5.552473829084577e-10,8.925523365032315e-06,1.0,0.00019417475728155338,0.02,0.0
15,0.0010439675534144044,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.3494671312270506e-05,4.954703970981202e-05,1.0,1.0,1.0,1.0,1.0,3.2576654891840235e-10,8.142844568299878e-06,1.0,0.00019417475728155338,0.02,0.0
20,0.0006326222625960197,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,2.703889335598677e-05,7.471764954134161e-05,1.0,1.0,1.0,1.0,1.0,6.265198609557532e-10,1.1283605899042297e-05,1.0,0.00029126213592233006,0.03,0.0
25,0.0004703172141619559,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,1.2393348650144752e-05,4.156424115515941e-05,1.0,1.0,1.0,1.0,1.0,4.384289960272727e-10,9.4349330186939e-06,1.0,0.00029032860343539954,0.03,0.0
30,0.00034208421233675575,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,1.1316097248699973e-05,3.5597788273696444e-05,1.0,1.0,1.0,1.0,1.0,2.959298341218847e-10,7.668758726243071e-06,1.0,0.00029032860343539954,0.03,0.0
35,0.0002685637279812779,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,1.7335033672838907e-05,3.9251671800545844e-05,1.0,1.0,1.0,1.0,1.0,1.4357556365679104e-10,5.248320971920398e-06,1.0,0.00029126213592233006,0.03,0.0
40,0.0002667681115521451,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,2.3646297242554633e-05,4.598895194123125e-05,1.0,1.0,1.0,1.0,1.0,8.505957619681143e-11,3.947794818189095e-06,1.0,0.00029126213592233006,0.03,0.0
45,0.00012270471844593494,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,1.3432382523343612e-05,2.6121849193153807e-05,1.0,1.0,1.0,1.0,1.0,1.4411664005821341e-11,1.5621625713006208e-06,1.0,0.00029126213592233006,0.03,0.0
50,0.0002038801508855873,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999970703125,1.0,0.9999022801302931,0.9999510603588907,1.557107459852895e-05,2.693404113396762e-05,1.0,1.0,1.0,1.0,1.0,7.992354884633717e-12,1.1360802936003486e-06,1.0,0.00029126213592233006,0.03,0.0
55,9.543653348893193e-05,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,6.600529185931081e-06,1.5581209074217813e-05,1.0,1.0,1.0,1.0,1.0,2.531614299823825e-12,6.217061038767754e-07,1.0,9.708737864077669e-05,0.01,0.0
60,8.174635682475387e-05,graphsage,mismatch,augmented_kary_n5_k4_run2_train,augmented_kary_n5_k4_run2_test,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,5.9837169428264795e-06,1.443938662916026e-05,1.0,1.0,1.0,1.0,1.0,1.5593487483371843e-12,4.777720517890044e-07,1.0,9.615384615384615e-05,0.01,0.0
