epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.6249918570885291,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.7001953125,0.0,0.0,0.0,0.1776742317626624,0.37948026111582295,0.9983713355048859,0.80078125,1.0,0.3355048859934855,0.5024390243902437,0.13596704981231603,0.3147181088628713,0.9983713355048859,1.0,1.0,0.0
5,0.005637505306647374,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999619140625,0.9989617717267157,0.9997719869706839,0.9993656399886498,0.0003029065013310108,0.0005236638375841815,0.9997394136807817,1.0,1.0,1.0,1.0,8.589269484101849e-07,1.2607696256415283e-05,1.0,0.0037724403428286923,0.3,0.0
10,0.0016916249789154301,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999873046875,1.0,0.9995765472312703,0.999787768288392,0.00011739171148072977,0.00022732841006911555,0.9998371335504885,1.0,1.0,1.0,1.0,2.3712787405044225e-09,1.0203251716537332e-05,1.0,0.0012612023898431665,0.1,0.0
15,0.0010024082618586433,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999892578125,1.0,0.9996416938110748,0.9998203947157982,9.091328652564829e-05,0.00015982337537904584,0.9998371335504885,1.0,1.0,1.0,1.0,1.4316287755434463e-09,4.196326992446353e-06,1.0,0.0010660941000746826,0.08,0.0
20,0.0007131398933079953,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.9998828125,1.0,0.9996091205211727,0.9998040815020951,9.330088874635505e-05,0.00013467566720250636,0.9998371335504885,1.0,1.0,1.0,1.0,1.4109635859928893e-09,2.0024949788785647e-06,1.0,0.0011650485436893203,0.09,0.0
25,0.0006371861158046299,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.9998828125,1.0,0.9996091205211727,0.9998040815020951,9.329118801735678e-05,0.00012271734959166272,0.9998371335504885,1.0,1.0,1.0,1.0,6.337826545230107e-10,1.2083686619953805e-06,1.0,0.0011650485436893203,0.09,0.0
30,0.0005264035191010827,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.99990234375,1.0,0.9996742671009771,0.9998367079295012,7.688284999646084e-05,0.00010627761240534116,0.9999022801302931,1.0,1.0,1.0,1.0,1.639395916296401e-10,1.0122953031465516e-06,1.0,0.000969006721433906,0.07,0.0
35,0.0005080615877746963,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999951171875,1.0,0.9998371335504885,0.9999184339314844,4.566312104688968e-05,0.00010131617265609027,0.9999022801302931,1.0,1.0,1.0,1.0,9.616734279502187e-11,1.2668203584697702e-06,1.0,0.00048450336071695284,0.05,0.0
40,0.00038947176206140564,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999921875,1.0,0.9997394136807816,0.9998693876680633,6.450857505130735e-05,9.046360004636602e-05,0.9999348534201954,1.0,1.0,1.0,1.0,4.3084954721488746e-11,7.547045616775958e-07,1.0,0.0007738984316654218,0.06,0.0
45,0.00038649081509972276,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999931640625,1.0,0.9997719869706839,0.9998857541929224,5.7203480953024e-05,8.530633875007358e-05,0.9999348534201954,1.0,1.0,1.0,1.0,1.2146447066444753e-10,7.568614248086403e-07,1.0,0.0006777445855115757,0.06,0.0
50,0.00036312899115168525,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999931640625,1.0,0.9997719869706839,0.9998857541929224,5.7249990291942585e-05,8.182879266520847e-05,0.9999674267100978,1.0,1.0,1.0,1.0,4.350124077879214e-11,6.253822248034396e-07,1.0,0.0006777445855115757,0.06,0.0
55,0.000270690454132049,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999951171875,1.0,0.9998371335504885,0.9999184339314844,3.871543638685039e-05,6.393469608017165e-05,0.9999674267100978,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,5.8112481907100474e-06,8.109498846811674e-06,1.0,0.0003864824495892457,0.04,0.0
60,0.0002472820919697719,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999931640625,1.0,0.9997719869706839,0.9998857541929224,5.515398992242899e-05,7.716024665425916e-05,0.9999674267100978,1.0,1.0,1.0,1.0,2.3165424114836296e-11,3.282785443499529e-07,1.0,0.0006777445855115757,0.06,0.0
