epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.7142804861068726,graphsage,mismatch,augmented_kary_n2_k8_run1_train,augmented_kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.23810250361942412,0.18003428354859352,0.9789473684210526,0.703125,0.0,0.0,0.0,0.23810250361942412,0.18003428354859352,0.9789473684210526,0.0,0.0,0.0
5,0.6444170475006104,graphsage,mismatch,augmented_kary_n2_k8_run1_train,augmented_kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.2080085836380107,0.12018189560621977,0.968421052631579,0.828125,1.0,0.42105263157894746,0.5774170692431563,0.11493321571821846,0.13470405417435743,0.9894736842105264,0.16724742802679898,1.0,0.0
10,0.5728840231895447,graphsage,mismatch,augmented_kary_n2_k8_run1_train,augmented_kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.17985829606489273,0.16801038729026913,0.968421052631579,0.81875,1.0,0.3894736842105263,0.5593406593406594,0.13633234510301212,0.11321534039452671,0.968421052631579,1.0,1.0,0.0
15,0.49701598286628723,graphsage,mismatch,augmented_kary_n2_k8_run1_train,augmented_kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.1584305965031323,0.314744405914098,0.968421052631579,0.8125,1.0,0.3684210526315789,0.5384615384615384,0.1143429356359186,0.24532017624005675,0.968421052631579,1.0,1.0,0.0
20,0.4062955975532532,graphsage,mismatch,augmented_kary_n2_k8_run1_train,augmented_kary_n2_k8_run1_test,0.715625,0.4,0.042105263157894736,0.07454545454545454,0.11739829827574966,0.2713424722896889,0.968421052631579,0.9875,1.0,0.9578947368421051,0.978078078078078,0.024924339928205703,0.11508731519210924,1.0,0.88441647597254,1.0,0.0
