epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.6900476813316345,graphsage,full,augmented_kary_n2_k8_run3_train,augmented_kary_n2_k8_run3_test,0.703125,0.0,0.0,0.0,0.22617874736901578,0.1515820050612092,0.9894736842105264,0.703125,0.0,0.0,0.0,0.22617874736901578,0.1515820050612092,0.9894736842105264,0.0,0.0,0.0
5,0.6213126182556152,graphsage,full,augmented_kary_n2_k8_run3_train,augmented_kary_n2_k8_run3_test,0.703125,0.0,0.0,0.0,0.19767113904763609,0.39550463212653997,1.0,0.9875,1.0,0.9578947368421051,0.9774517374517375,0.08557759503928647,0.22360548395775912,1.0,0.6703296703296703,1.0,0.0
10,0.548778235912323,graphsage,full,augmented_kary_n2_k8_run3_train,augmented_kary_n2_k8_run3_test,0.703125,0.0,0.0,0.0,0.16628028032311598,0.29714687895029784,0.9894736842105264,0.928125,1.0,0.7578947368421053,0.8463779956427014,0.08450178978515996,0.1764343866345926,0.9894736842105264,0.9583333333333333,1.0,0.0
15,0.4822222590446472,graphsage,full,augmented_kary_n2_k8_run3_train,augmented_kary_n2_k8_run3_test,0.703125,0.0,0.0,0.0,0.13746425771086562,0.31361904479563235,0.9894736842105264,0.928125,1.0,0.7578947368421053,0.8463779956427014,0.05720274604790486,0.1759131746331894,0.9894736842105264,0.9583333333333333,1.0,0.0
20,0.3793075382709503,graphsage,full,augmented_kary_n2_k8_run3_train,augmented_kary_n2_k8_run3_test,0.890625,1.0,0.631578947368421,0.7502946708463949,0.09271060020738411,0.24946870524436235,1.0,1.0,1.0,1.0,1.0,0.014040593690216124,0.08937893489844448,1.0,0.29927536231884055,0.8,0.0
