epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.5950133021061237,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,0.7001953125,0.0,0.0,0.0,0.14239115186649992,0.34079481481981927,0.9999348534201954,0.961748046875,1.0,0.8724104234527686,0.9172230694874863,0.05316544786177639,0.18218423082608715,0.9999348534201954,0.9077213375239883,1.0,0.0
5,0.00165447759298751,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,0.999970703125,0.9999350649350649,0.9999674267100978,0.9999511664610936,2.5174797551423422e-05,0.00012122186515739418,1.0,1.0,1.0,1.0,1.0,1.3544814445231905e-09,1.0074009913586552e-05,1.0,0.00029032860343539954,0.03,0.0
10,0.0004593164507801143,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,5.863508611334161e-06,3.1843940493402775e-05,1.0,1.0,1.0,1.0,1.0,1.2400857378923827e-10,3.4350773154406256e-06,1.0,0.0,0.0,0.0
15,0.0002953821763535066,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,9.878521545498816e-06,3.020984656277273e-05,1.0,1.0,1.0,1.0,1.0,7.629786081806846e-11,2.539060935247723e-06,1.0,9.708737864077669e-05,0.01,0.0
20,0.00030362280855255306,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,7.651836959753548e-06,2.369783971852543e-05,1.0,1.0,1.0,1.0,1.0,4.134681416962283e-11,1.9058339538323137e-06,1.0,0.0001923076923076923,0.02,0.0
25,0.00018582220022486022,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,2.5214578077005287e-06,1.419189528214192e-05,1.0,1.0,1.0,1.0,1.0,2.7454386012963395e-11,1.552455380690632e-06,1.0,0.0,0.0,0.0
30,0.00014755331540072802,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,1.1344902291567264e-06,1.0783103263220716e-05,1.0,1.0,1.0,1.0,1.0,2.229827341007245e-11,1.3671025893964402e-06,1.0,0.0,0.0,0.0
35,0.00021515934258786729,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,5.829737914610995e-07,7.868997845399482e-06,1.0,1.0,1.0,1.0,1.0,1.122013758018899e-11,9.399160461431343e-07,1.0,0.0,0.0,0.0
40,0.00015418711931348438,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,6.150073580693926e-07,8.082797494842602e-06,1.0,1.0,1.0,1.0,1.0,1.1081166360439583e-11,8.824611633371679e-07,1.0,0.0,0.0,0.0
45,0.00014891060835417683,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,5.175964055026182e-07,7.170976522910162e-06,1.0,1.0,1.0,1.0,1.0,7.444927595400611e-12,7.155906358484536e-07,1.0,0.0,0.0,0.0
50,0.00015689501938490698,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,4.686067411393909e-07,7.3930098071112585e-06,1.0,1.0,1.0,1.0,1.0,7.681505462100857e-12,6.930721436721525e-07,1.0,0.0,0.0,0.0
55,8.443521448078592e-05,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,7.44157370521051e-07,7.539834761197189e-06,1.0,1.0,1.0,1.0,1.0,6.062337074649211e-12,5.678970170280638e-07,1.0,0.0,0.0,0.0
60,0.00010879662795559852,graphsage,dispersion,augmented_kary_n5_k4_run3_train,augmented_kary_n5_k4_run3_test,1.0,1.0,1.0,1.0,4.3169340596574137e-07,6.105981909275127e-06,1.0,1.0,1.0,1.0,1.0,3.4629624874362524e-12,4.402652722748242e-07,1.0,0.0,0.0,0.0
