epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.719231128692627,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.23923732910780413,0.1777260283008218,0.46315789473684205,0.703125,0.0,0.0,0.0,0.23923732910780413,0.1777260283008218,0.46315789473684205,0.0,0.0,0.0
5,0.6437263488769531,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.20708325196844263,0.4323753649368882,0.9894736842105264,0.990625,1.0,0.968421052631579,0.9834834834834835,0.09644083857204853,0.24414546869891546,0.9894736842105264,0.7701631701631702,1.0,0.0
10,0.5850213766098022,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.1850522883328925,0.3614766645245254,0.9894736842105264,0.80625,0.9714285714285715,0.35789473684210527,0.523076923076923,0.14152804315411735,0.29556835126131775,0.9894736842105264,1.0,0.9714285714285715,0.02857142857142857
15,0.5357568264007568,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.16605280005627238,0.3061484724283218,0.9789473684210526,0.80625,0.9714285714285715,0.35789473684210527,0.523076923076923,0.12321051440541975,0.24083281308412552,0.9789473684210526,1.0,0.9714285714285715,0.02857142857142857
20,0.46876630187034607,graphsage,full,kary_n2_k8_run1_train,kary_n2_k8_run1_test,0.703125,0.0,0.0,0.0,0.1321148524578329,0.2905980234500021,0.9789473684210526,0.98125,1.0,0.9368421052631579,0.9663406263406265,0.038422574215136826,0.13924050799998955,0.9894736842105264,0.8739225686594108,1.0,0.0
