epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.6835206151008606,graphsage,match,hypercube_n6_run3_train,hypercube_n6_run3_test,0.703125,0.0,0.0,0.0,0.2277450487007501,0.3860539830289781,0.0,0.2625,0.1063565601065601,0.19999999999999998,0.13858411013153682,0.6176504464421404,0.6801385141024098,0.09473684210526315,0.7496396523456745,0.1063565601065601,0.8936434398934399
5,0.6378936171531677,graphsage,match,hypercube_n6_run3_train,hypercube_n6_run3_test,0.703125,0.0,0.0,0.0,0.20710970273711965,0.051801853626966474,0.8105263157894737,0.80625,1.0,0.3473684210526316,0.514102564102564,0.1639374002063128,0.11567730931565175,0.8210526315789475,0.9428571428571428,1.0,0.0
10,0.6020135283470154,graphsage,match,hypercube_n6_run3_train,hypercube_n6_run3_test,0.703125,0.0,0.0,0.0,0.19148661569570297,0.3786746982485056,0.9894736842105264,0.8125,1.0,0.3684210526315789,0.5384615384615384,0.1444214051077721,0.3069298293441534,0.9894736842105264,1.0,1.0,0.0
15,0.5501372814178467,graphsage,match,hypercube_n6_run3_train,hypercube_n6_run3_test,0.703125,0.0,0.0,0.0,0.16763782504348326,0.3305774231441319,0.9894736842105264,0.9,1.0,0.6631578947368422,0.7779310344827586,0.09637146064962991,0.22553248880431057,0.9894736842105264,1.0,1.0,0.0
20,0.47529804706573486,graphsage,match,hypercube_n6_run3_train,hypercube_n6_run3_test,0.73125,0.8,0.09473684210526315,0.16411067193675888,0.12845986000212997,0.3073301627766341,0.9789473684210526,0.99375,1.0,0.9789473684210526,0.9891891891891891,0.036049920988676196,0.15009378688049174,1.0,0.8003759398496241,1.0,0.0
