profile,topology,backbone,runs,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,brier_mean,brier_std,ece_mean,ece_std,topk_mean,topk_std,best_f1_mean,best_f1_std,best_f1_epoch_mean,best_f1_epoch_std,epoch_to_f1_095_mean,epoch_to_f1_095_std,epoch_to_f1_099_mean,epoch_to_f1_099_std,mean_f1_over_epochs_mean,mean_f1_over_epochs_std,final_train_loss_mean,final_train_loss_std,loss_reduction_mean,loss_reduction_std
gpu,"AQ(2,8)",gat,3,0.8083333333333333,0.007216878364870297,0.9809523809523809,0.03299144395369291,0.36140350877192984,0.012154742509255252,0.5282051282051282,0.01776462366737304,0.1307251335926294,0.0019770304366002233,0.2611059392336756,0.0033501312019767007,0.9508771929824561,0.06767474218240672,0.6626856569459462,0.11449172585491972,10.0,5.0,-1.0,0.0,-1.0,0.0,0.4356325901472986,0.021149008624547178,0.5581521193186442,0.01699243365042551,0.20551608006159464,0.05290660085918205
gpu,"AQ(2,8)",gcn,3,0.825,0.01874999999999999,0.9904761904761904,0.01649572197684652,0.41403508771929826,0.05797442681353793,0.5794680574852988,0.055644298278974776,0.11877467363782639,0.005344458179723921,0.23154702759347856,0.03000092407686735,0.9543859649122807,0.04382454735718178,0.730976418905763,0.1374691309856147,10.0,8.660254037844387,-1.0,0.0,-1.0,0.0,0.47005636097556314,0.022651359946151608,0.5359740257263184,0.007675810064844577,0.161981463432312,0.010380930837750685
gpu,"AQ(2,8)",graphsage,3,0.9958333333333333,0.007216878364870297,1.0,0.0,0.9859649122807017,0.024309485018510633,0.9926926926926927,0.012656627522775622,0.02889650379770174,0.013758606049629933,0.1290957340354849,0.04177922264623745,1.0,0.0,0.9926926926926927,0.012656627522775622,20.0,0.0,13.333333333333334,5.773502691896257,13.0,12.12435565298214,0.7032723066045771,0.12271223343606356,0.3703526357809703,0.04314257835403346,0.3562883635361989,0.0450272521224523
gpu,Q6,gat,3,0.8489583333333334,0.0686315267084547,0.9844155844155844,0.014461725617740272,0.4982456140350877,0.2340379809916111,0.6370784770784771,0.1842936221092665,0.11587874386973304,0.03601190571252489,0.16428413558768604,0.07403702382966267,0.968421052631579,0.027850013800679904,0.8392238392238393,0.2738046001143938,8.333333333333334,2.8867513459481287,4.666666666666667,5.507570547286102,4.666666666666667,5.507570547286102,0.47221967005099535,0.13283889001579668,0.5574034452438354,0.04489364162219384,0.1756699283917745,0.01793538894273686
gpu,Q6,gcn,3,0.8250000000000001,0.0162379763209582,0.980952380952381,0.016495721976846393,0.4175438596491228,0.05797442681353787,0.5770279613957774,0.044604681785525666,0.11800074038781838,0.008791748126970084,0.24389844949667652,0.012836555577002572,0.9614035087719299,0.021912273678590923,0.822397349091061,0.236054495391174,10.0,8.660254037844387,1.0,3.4641016151377544,1.0,3.4641016151377544,0.4901768392856966,0.05636408455320964,0.5327800710995992,0.012453771381526623,0.17747646570205688,0.028788716234459073
gpu,Q6,graphsage,3,0.9177083333333333,0.09376735950389842,0.9904761904761905,0.016495721976846393,0.7263157894736842,0.3101246286874997,0.807518660754282,0.22964951714730164,0.05969172767314847,0.048364088868286664,0.16420906617585845,0.06528651481213024,0.9859649122807018,0.016079212964757335,0.9467685050751203,0.06868237823816926,16.666666666666668,5.773502691896257,6.333333333333333,6.3508529610858835,6.0,12.12435565298214,0.5903746523423041,0.07521337336149915,0.4623109996318817,0.048455979778215655,0.2774630884329478,0.01805590332851066
gpu,Q8^2,gat,3,0.8354166666666667,0.045213613362938936,0.9775132275132276,0.020145810966662372,0.45614035087719296,0.16113631583445662,0.6071349932973958,0.13249287021254194,0.12001326441137466,0.02775863042300271,0.1132550893118615,0.06712074959602754,0.9228070175438596,0.05985516529555089,0.8369451957826705,0.1383559203164208,7.0,5.196152422706632,2.6666666666666665,6.3508529610858835,-1.0,0.0,0.5002155366106014,0.04281464085205691,0.5513034661610922,0.04997935496765577,0.17870775858561197,0.04184212639417949
gpu,Q8^2,gcn,3,0.846875,0.07584163187194744,0.9506383159324336,0.01819364729039665,0.5157894736842105,0.28264677014942213,0.6361097497025667,0.2092435083004856,0.11183444252822339,0.04441715787148084,0.22582340563601175,0.07769112336357765,0.9157894736842105,0.04823763889427204,0.7068118054536421,0.16008377527051929,13.333333333333334,7.637626158259733,-1.0,0.0,-1.0,0.0,0.5057875659463076,0.11453295736004744,0.529557059208552,0.0561087005511213,0.17685553431510925,0.04406398641502763
gpu,Q8^2,graphsage,3,0.8708333333333333,0.09608210464666836,0.9678765094554569,0.014235854627986417,0.5894736842105264,0.34784656088122756,0.6931335831089419,0.2416208411357033,0.09154686344566065,0.043014943746419114,0.22055838097598546,0.06950529053724788,0.9754385964912281,0.012154742509255316,0.9675408573845483,0.012054408386886704,13.333333333333334,5.773502691896257,11.666666666666666,2.8867513459481287,-1.0,0.0,0.5647983670543867,0.1849437547250474,0.4864664673805237,0.06587512969213948,0.25113795200983685,0.06727945821114333
