profile,backbone,runs,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,brier_mean,brier_std,ece_mean,ece_std,topk_mean,topk_std,best_f1_mean,best_f1_std,best_f1_epoch_mean,best_f1_epoch_std,epoch_to_f1_095_mean,epoch_to_f1_095_std,epoch_to_f1_099_mean,epoch_to_f1_099_std,mean_f1_over_epochs_mean,mean_f1_over_epochs_std,final_train_loss_mean,final_train_loss_std,loss_reduction_mean,loss_reduction_std
gpu,gat,9,0.9989583333333333,0.0009912951203476373,0.9978989139515455,0.0016948037829464329,0.9987134502923977,0.0015813821383614283,0.9982610728137045,0.0016616722058830212,0.0008354755740158875,0.000839364782570411,0.0021553148357771703,0.0017417663921851837,0.9991812865497076,0.0009528754816842726,0.9983780318780319,0.001589306184278522,45.55555555555556,15.500896031448562,10.0,2.5,12.777777777777779,3.632415786283895,0.940052684059285,0.030839241631969518,0.01005204787315239,0.004202248151446867,0.6791389387374418,0.03113986512327885
gpu,gcn,9,0.9986458333333333,0.0014363106492851748,0.9972428292954608,0.0031319942976152566,0.9983625730994151,0.0018874942799429776,0.9977385246244895,0.0023938879439846556,0.0010452695767182803,0.001074762146535546,0.0024468436604805992,0.0020248722679437536,0.9990643274853801,0.0010452960778783793,0.9978633181089321,0.0023956214216485526,37.77777777777778,15.634719199411432,9.444444444444445,3.908679799852858,15.0,3.5355339059327378,0.9561520653214562,0.02248348438871293,0.011557804594289452,0.006345730619935828,0.6495399357758403,0.02004379115250084
gpu,graphsage,9,0.9990972222222222,0.000731951527216414,0.9987269562795879,0.001578481781373219,0.9983040935672515,0.0017211769184516058,0.9984767885294201,0.001229093067562021,0.0007166257384797466,0.0006094961560272547,0.0011862089254800093,0.0010711807392645792,0.9996491228070176,0.0003721614637824103,0.9987125242651559,0.0011733804634105156,35.0,18.540496217739157,3.6666666666666665,2.0,6.222222222222222,3.1135902820449006,0.9630356831585688,0.038272739935141874,0.00379864230796109,0.002959978626477773,0.6792353850716955,0.02045830450516176
