epoch,train_loss,backbone,drop_feature,dataset,test_dataset,raw_accuracy,raw_precision,raw_recall,raw_f1,raw_brier,raw_ece,raw_topk,refined_accuracy,refined_precision,refined_recall,refined_f1,refined_brier,refined_ece,refined_topk,refinement_change_rate,refinement_corrected_rate,refinement_wrong_flip_rate
1,0.6909844108990261,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.7001953125,0.0,0.0,0.0,0.2151130714275337,0.14015818484069315,0.9996416938110749,0.7001953125,0.0,0.0,0.0,0.2151130714275337,0.14015818484069315,0.9996416938110749,0.0,0.0,0.0
5,0.24324927372591837,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.9984375,0.9981860149976342,0.996612377850163,0.9973718165988416,0.013060055585617725,0.08781405016206918,0.9995439739413681,1.0,1.0,1.0,1.0,0.007925079214308055,0.06758194929406579,1.0,0.013536809621493184,0.62,0.0
10,0.003374120020972831,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.99986328125,0.9998376623376624,0.9997068403908794,0.9997717203301962,0.00012661450782449157,0.0002622406770647058,0.9999674267100978,0.999990234375,0.9999675324675324,1.0,0.9999837398373984,2.721249558117226e-06,1.343629769977386e-05,1.0,0.0012602688573562359,0.1,0.0
15,0.0022505044554626302,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.9998828125,0.9998376623376624,0.9997719869706839,0.9998044533799143,0.0001113748203186719,0.0002026181700646049,0.9999674267100978,0.99998046875,0.9999675324675324,0.9999674267100978,0.9999674266236953,1.229756879134179e-05,2.16254961242058e-05,1.0,0.0009699402539208363,0.09,0.0
20,0.0014472725451923907,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999892578125,0.9998701298701299,0.9997719869706839,0.9998207135425159,7.922261419666244e-05,0.00015342190006071673,1.0,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,9.215887110907545e-06,1.909740915843973e-05,1.0,0.0009671396564600447,0.09,0.0
25,0.001035813770223675,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999912109375,0.9999350649350649,0.9997719869706839,0.9998532338677191,7.560036791912695e-05,0.0001346627241662497,1.0,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,1.0402559905508674e-05,1.904629308212749e-05,1.0,0.0007766990291262135,0.07,0.0
30,0.0005315053463813715,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.99994140625,0.9999350649350649,0.9998697068403908,0.9999022268199843,5.226573221643777e-05,0.00010191396651559446,1.0,0.999990234375,1.0,0.9999674267100978,0.9999836867862969,1.0064480462756715e-05,1.7568022300621966e-05,1.0,0.0004854368932038834,0.05,0.0
35,0.00041829639251643257,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.99994140625,0.9999350649350649,0.9998697068403908,0.9999022268199843,4.8620407638657007e-05,9.056115384204044e-05,1.0,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.164894859576968e-05,1.7538634353696396e-05,1.0,0.0005806572068707991,0.05,0.01
40,0.0003922381666987868,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.99994140625,0.9999675324675324,0.9998371335504885,0.9999021737688828,4.3584362213625225e-05,8.112667909649537e-05,1.0,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.2815251436029153e-05,1.7792672813560228e-05,1.0,0.0003874159820761762,0.04,0.0
45,0.0003578874488344549,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.99994140625,0.9999675324675324,0.9998371335504885,0.9999021737688828,4.239241199220662e-05,7.516932772394322e-05,1.0,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.3007328901846609e-05,1.72140722651408e-05,1.0,0.0003874159820761762,0.04,0.0
50,0.0003850524943637928,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999951171875,1.0,0.9998371335504885,0.9999184339314846,3.996476001246505e-05,6.953869823897479e-05,1.0,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.5787358057896754e-05,1.9033618918158507e-05,1.0,0.00029126213592233006,0.03,0.0
55,0.0003320741047251171,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999951171875,1.0,0.9998371335504885,0.9999184339314846,3.41864666776364e-05,6.298160982383033e-05,1.0,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.4416620155767744e-05,1.807552284712587e-05,1.0,0.00029032860343539954,0.03,0.0
60,0.00031173535743229356,graphsage,full,kary_n5_k4_run3_train,kary_n5_k4_run3_test,0.999951171875,1.0,0.9998371335504885,0.9999184339314846,3.596844091400103e-05,6.165859829808059e-05,1.0,0.99998046875,1.0,0.9999348534201954,0.9999673735725938,1.446279521667926e-05,1.762750665332071e-05,1.0,0.00029126213592233006,0.03,0.0
