profile,topology,variant,runs,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,brier_mean,brier_std,ece_mean,ece_std,topk_mean,topk_std,best_f1_mean,best_f1_std,best_f1_epoch_mean,best_f1_epoch_std,epoch_to_f1_095_mean,epoch_to_f1_095_std,epoch_to_f1_099_mean,epoch_to_f1_099_std,mean_f1_over_epochs_mean,mean_f1_over_epochs_std,final_train_loss_mean,final_train_loss_std,loss_reduction_mean,loss_reduction_std,refinement_change_rate_mean,refinement_change_rate_std,refinement_corrected_rate_mean,refinement_corrected_rate_std,refinement_wrong_flip_rate_mean,refinement_wrong_flip_rate_std
gpu,"AQ(2,8)",full,3,0.9994791666666667,9.021097956086107e-05,0.9991666666666666,0.0005773502691896904,0.9991228070175439,0.00030386856273139577,0.9991171941171941,0.0001359094984456954,0.0003541396318356923,7.75899084075038e-05,0.0005441691279874047,7.832408923634804e-05,1.0,0.0,0.9992026642026642,0.00024980176716098016,15.0,5.0,5.0,0.0,5.0,0.0,0.9736402737328499,0.01791043474808049,0.002278124412571612,0.0006298920230230132,0.6293882605795738,0.008710808228942397,0.00369047619047619,0.0008808719396993296,0.02,0.01,0.006666666666666667,0.005773502691896258
gpu,"AQ(2,8)",w/o posterior refinement,3,0.9992708333333333,0.00018042195912178625,0.9989814814814815,0.0005010277503137119,0.9985964912280701,0.0008039606482379031,0.9987618387618388,0.00032038324689459183,0.0006434408554878906,6.662747017608066e-05,0.0010755526880455357,0.00010427635256511636,0.9994736842105263,0.000526315789473708,0.9987618387618388,0.00032038324689459183,55.0,8.660254037844387,5.0,0.0,10.0,0.0,0.9199346974527679,0.000562298449135558,0.002278124412571612,0.0006298920230230132,0.6293882605795738,0.008710808228942397,0.00369047619047619,0.0008808719396993296,0.02,0.01,0.006666666666666667,0.005773502691896258
gpu,Q6,full,3,0.9997395833333333,0.00023867581744562976,0.9993333333333333,0.0007637626158260104,0.9998245614035087,0.00030386856273139577,0.9995680295680296,0.0003932639007241787,0.0002642321836410005,0.0001990630797581085,0.00032967930888496235,0.00016324022438243165,1.0,0.0,0.9996581196581197,0.00039167313632094275,23.333333333333332,12.583057392117917,2.3333333333333335,2.309401076758503,5.0,0.0,0.9967525089270974,0.002705995955170351,0.001760310580721125,0.0011502935511441825,0.6545152143988249,0.011850854398371819,0.006011904761904761,0.002973808570665903,0.04,0.017320508075688773,0.0033333333333333335,0.005773502691896258
gpu,Q6,w/o posterior refinement,3,0.9991666666666666,0.00047735163489119896,0.998515873015873,0.0009762872580751325,0.9987719298245613,0.0006077371254627915,0.9986044121044121,0.000792937583802231,0.0006142515749985074,0.00040062312381185635,0.001014879892562727,0.00022144481408922155,0.9998245614035087,0.00030386856273139577,0.9986945021945022,0.0009288999186140013,43.333333333333336,11.547005383792515,5.0,0.0,10.0,0.0,0.9268589437959202,0.012594823872638657,0.001760310580721125,0.0011502935511441825,0.6545152143988249,0.011850854398371819,0.006011904761904761,0.002973808570665903,0.04,0.017320508075688773,0.0033333333333333335,0.005773502691896258
gpu,Q8^2,full,3,0.9978645833333334,0.0008018127249135856,0.9971896407685881,0.0024411871339024547,0.9957894736842104,0.0005263157894736525,0.9963835049624523,0.0013070757548799001,0.0015086071198891476,0.0004211075154791341,0.0026779819594210867,0.0005359778858580735,0.9991228070175439,0.0006077371254627915,0.9967930683720158,0.0009187691916678557,56.666666666666664,2.8867513459481287,3.6666666666666665,2.309401076758503,8.333333333333334,2.8867513459481287,0.9674447063480276,0.0415613149420793,0.0074501932776045235,0.0025017307510737893,0.6702085008534292,0.014359138489340872,0.014788359788359788,0.008895758340968202,0.08666666666666667,0.04509249752822894,0.023333333333333334,0.023094010767585032
gpu,Q8^2,w/o posterior refinement,3,0.9968750000000001,0.0012401959270615108,0.9971967418546366,0.003244363806386045,0.9924561403508773,0.0021912273678590974,0.994666178324073,0.0020584487558705845,0.002220550149436391,0.0008484405792017611,0.003937563079581199,0.0009650027909607568,0.9978947368421052,0.0018232113763883104,0.9954225885804833,0.001593552783702077,55.0,5.0,8.333333333333334,2.8867513459481287,18.333333333333332,10.408329997330664,0.9134635108222083,0.0024117899658595947,0.0074501932776045235,0.0025017307510737893,0.6702085008534292,0.014359138489340872,0.014788359788359788,0.008895758340968202,0.08666666666666667,0.04509249752822894,0.023333333333333334,0.023094010767585032
