profile,fault_rate,method,runs,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,brier_mean,brier_std,ece_mean,ece_std
gpu,0.1,Clustered-PMC,3,0.9195333333333333,0.010980133575386684,0.9666666666666667,0.05773502691896256,0.19246666666666667,0.11021693759732817,0.2687,0.10324141610807165,0.08046666666666667,0.010980133575386653,0.0,0.0
gpu,0.1,UP-GDN,3,0.9248999999999999,0.0424352447854375,0.333,0.5767729189204361,0.24639999999999998,0.42677731898497134,0.27413333333333334,0.47481286138154827,0.22066666666666665,0.02928776763997784,0.39013333333333333,0.06473525572154121
